Complain,IsActiveMember,Age,Gender,Balance,Point Earned,Geography,NumOfProducts,Exited
0,1,0.48648648648648657,1,0.0,313,2,0.0,0
1,0,0.24324324324324326,0,0.0,283,0,0.0,1
0,1,0.7432432432432432,1,0.2653394850474948,884,0,0.0,0
0,1,0.2972972972972973,1,0.4098614700494532,448,0,0.3333333333333333,0
0,0,0.21621621621621623,0,0.6566712405024686,965,0,0.0,0
1,1,0.24324324324324326,0,0.6122430425835446,244,2,0.0,1
0,1,0.22972972972972977,0,0.0,235,2,0.6666666666666667,0
0,0,0.3243243243243243,1,0.0,230,2,0.3333333333333333,0
0,0,0.24324324324324326,0,0.6736832073930894,492,1,0.0,0
0,1,0.10810810810810811,0,0.611625700299273,944,2,0.3333333333333333,0
0,1,0.25675675675675674,1,0.0,774,0,0.3333333333333333,0
0,0,0.16216216216216217,1,0.6136869754568479,945,0,0.3333333333333333,0
0,1,0.21621621621621623,1,0.4567972199389801,739,2,0.3333333333333333,0
0,1,0.25675675675675674,1,0.5724468847092459,342,1,0.3333333333333333,0
1,1,0.27027027027027034,0,0.4644127820981021,463,1,0.0,1
0,1,0.7972972972972974,1,0.32254538087555795,291,0,0.3333333333333333,0
0,1,0.0675675675675676,1,0.6639938151781068,881,0,0.0,0
0,1,0.2972972972972973,0,0.4602106775703235,823,0,0.0,0
0,1,0.21621621621621623,1,0.0,524,0,0.3333333333333333,0
0,1,0.24324324324324326,0,0.0,417,0,0.0,0
0,1,0.3108108108108108,0,0.36914836617528657,235,1,0.0,0
1,1,0.09459459459459457,0,0.5652728564015773,911,1,0.0,1
0,0,0.13513513513513514,1,0.5962341921375328,607,2,0.3333333333333333,0
1,0,0.2837837837837838,0,0.5183445597373819,722,2,0.3333333333333333,1
0,1,0.3108108108108108,0,0.0,894,0,0.3333333333333333,0
0,0,0.27027027027027034,1,0.0,490,0,0.3333333333333333,0
0,1,0.25675675675675674,0,0.6316060835696279,630,1,0.0,0
0,0,0.35135135135135137,1,0.6452412212464432,786,0,0.0,0
0,1,0.14864864864864863,0,0.532813063662621,954,0,0.0,0
0,0,0.21621621621621623,0,0.0,627,2,0.3333333333333333,0
0,0,0.02702702702702703,1,0.7464961570652053,719,2,0.0,0
0,0,0.1756756756756757,1,0.0,533,0,0.0,0
0,1,0.6621621621621623,1,0.0,727,2,0.3333333333333333,0
0,0,0.13513513513513514,1,0.4771109257946125,268,0,0.0,0
0,1,0.05405405405405406,0,0.0,941,0,0.0,0
1,0,0.36486486486486486,0,0.5521094241889208,314,1,0.0,1
1,0,0.5135135135135136,0,0.3618152692991804,975,2,0.3333333333333333,1
1,0,0.39189189189189194,1,0.3959911372780877,276,1,0.0,1
1,1,0.2972972972972973,0,0.4445011518421683,867,1,0.0,1
0,0,0.25675675675675674,0,0.5127407307086316,753,0,0.0,0
1,1,0.22972972972972977,1,0.46815226851667147,222,1,0.0,1
0,0,0.2837837837837838,0,0.5149068691595062,757,0,0.3333333333333333,0
0,0,0.2027027027027027,1,0.4833045560450461,335,2,0.3333333333333333,0
1,0,0.5135135135135136,1,0.37557531824973245,667,2,0.0,1
0,1,0.2837837837837838,1,0.0,367,0,0.3333333333333333,0
0,1,0.21621621621621623,1,0.652683565666044,719,0,0.0,0
0,1,0.5405405405405406,1,0.0,486,2,0.3333333333333333,0
0,0,0.05405405405405406,1,0.0,416,0,0.3333333333333333,0
0,1,0.22972972972972977,1,0.5620029630357091,674,0,0.0,0
0,1,0.3243243243243243,0,0.41991587102157696,703,1,0.3333333333333333,0
0,0,0.21621621621621623,1,0.0,446,2,0.3333333333333333,0
0,0,0.0675675675675676,0,0.34236191275908084,906,1,0.0,0
0,1,0.24324324324324326,1,0.0,471,0,0.3333333333333333,0
0,1,0.1756756756756757,0,0.6563328561010568,519,1,0.0,0
0,1,0.36486486486486486,0,0.395258768211428,875,1,0.3333333333333333,0
0,0,0.14864864864864863,1,0.0,705,0,0.3333333333333333,0
0,1,0.24324324324324326,1,0.0,623,0,0.3333333333333333,0
0,0,0.25675675675675674,0,0.49443592814915416,593,1,0.0,0
0,0,0.24324324324324326,1,0.0,760,0,0.3333333333333333,0
0,0,0.2972972972972973,0,0.4125144595560692,717,1,0.3333333333333333,0
0,1,0.27027027027027034,0,0.6048938435521769,873,1,0.0,0
0,1,0.24324324324324326,0,0.0,972,2,0.0,0
0,1,0.14864864864864863,1,0.40449474924261086,327,0,0.0,0
0,0,0.24324324324324326,1,0.4926365122986788,500,1,0.3333333333333333,0
1,0,0.27027027027027034,1,0.5069850471958556,509,1,0.0,1
1,0,0.2027027027027027,1,0.5777753828257521,554,1,0.0,1
1,0,0.40540540540540543,0,0.0,812,0,0.0,1
0,0,0.2027027027027027,1,0.48632171731558427,504,2,0.0,0
0,1,0.1891891891891892,1,0.3996159556256487,685,2,0.3333333333333333,0
0,0,0.3378378378378379,0,0.4675309405504044,975,2,0.0,0
0,0,0.22972972972972977,0,0.5419895783184321,337,0,0.3333333333333333,0
0,0,0.27027027027027034,1,0.0,331,0,0.3333333333333333,0
0,1,0.1756756756756757,1,0.6416849964860236,406,1,0.3333333333333333,0
1,1,0.25675675675675674,0,0.5117202366905225,560,1,0.0,1
0,0,0.22972972972972977,1,0.0,456,2,0.3333333333333333,0
1,0,0.4324324324324324,0,0.5203487599287823,821,2,0.6666666666666667,1
1,0,0.527027027027027,0,0.35955634417145227,594,1,0.0,1
0,1,0.14864864864864863,0,0.28695431679053435,221,0,0.0,0
0,0,0.1891891891891892,0,0.3412367945885918,518,0,0.3333333333333333,0
0,0,0.12162162162162166,0,0.24846665831533435,522,0,0.3333333333333333,0
0,0,0.39189189189189194,0,0.5672383954776221,578,2,0.0,0
0,1,0.48648648648648657,1,0.0,863,0,0.3333333333333333,0
0,0,0.24324324324324326,1,0.0,877,2,0.3333333333333333,0
0,0,0.08108108108108109,0,0.3484011775458315,505,0,0.0,0
0,1,0.14864864864864863,0,0.0,646,0,0.3333333333333333,0
1,0,0.36486486486486486,0,0.0,255,0,0.0,1
0,1,0.22972972972972977,1,0.3888437731829685,747,0,0.0,0
0,1,0.16216216216216217,1,0.5651191286470136,405,1,0.3333333333333333,0
1,0,0.24324324324324326,1,0.517878155230277,728,2,0.0,1
0,1,0.25675675675675674,0,0.6623327423496927,275,0,0.3333333333333333,0
0,1,0.2837837837837838,0,0.65005496853324,893,2,0.3333333333333333,0
0,0,0.02702702702702703,1,0.0,833,0,0.3333333333333333,0
0,0,0.35135135135135137,1,0.0,547,2,0.3333333333333333,0
1,1,0.22972972972972977,0,0.6056570219406613,420,1,0.6666666666666667,1
0,1,0.37837837837837845,1,0.0,461,0,0.3333333333333333,0
1,1,0.2027027027027027,1,0.47190837522916185,362,1,0.0,1
0,0,0.02702702702702703,1,0.0,425,2,0.3333333333333333,0
1,0,0.3378378378378379,0,0.46362357720618763,392,1,1.0,1
0,1,0.3378378378378379,0,0.0,924,2,0.0,0
0,1,0.14864864864864863,0,0.0,268,2,0.3333333333333333,0
0,0,0.16216216216216217,1,0.5705061764320327,896,1,0.3333333333333333,0
0,1,0.1891891891891892,1,0.0,826,2,0.3333333333333333,0
0,1,0.2972972972972973,1,0.0,613,0,0.0,0
0,0,0.24324324324324326,1,0.5173581433003337,349,0,0.0,0
1,0,0.25675675675675674,1,0.4316816839857171,346,1,0.0,1
0,1,0.16216216216216217,1,0.43903590497639905,990,1,0.0,0
0,1,0.16216216216216217,0,0.46384362670915513,635,1,0.0,0
0,1,0.25675675675675674,0,0.46947770706425074,276,1,0.3333333333333333,0
0,1,0.10810810810810811,0,0.0,303,2,0.3333333333333333,0
0,0,0.22972972972972977,0,0.42016951982376594,887,0,0.0,0
0,1,0.39189189189189194,0,0.3954572551748003,630,1,0.3333333333333333,0
0,1,0.5,0,0.4756031821525625,397,1,0.0,0
0,0,0.24324324324324326,0,0.3345865247519421,524,0,0.3333333333333333,0
0,1,0.1891891891891892,1,0.3981025124583452,887,2,0.0,0
1,0,0.4324324324324324,1,0.6593842942367557,705,0,0.0,1
0,0,0.1756756756756757,1,0.622209758551769,941,0,0.0,0
0,0,0.35135135135135137,1,0.4427916529775098,784,0,0.3333333333333333,0
1,0,0.5135135135135136,0,0.47813616277429616,522,0,0.0,1
0,0,0.05405405405405406,1,0.0,597,2,0.3333333333333333,0
0,0,0.22972972972972977,1,0.6103583331383671,549,2,0.0,0
0,0,0.2972972972972973,1,0.6222091208426497,759,2,0.0,0
0,1,0.21621621621621623,1,0.45044065500857344,664,0,0.3333333333333333,0
0,0,0.3378378378378379,1,0.5285641273713962,795,1,0.3333333333333333,0
1,1,0.35135135135135137,1,0.4066048490046298,830,0,0.0,1
0,1,0.22972972972972977,0,0.0,615,0,0.0,0
0,0,0.1891891891891892,1,0.0,332,0,0.3333333333333333,0
0,0,0.4189189189189189,1,0.0,539,0,0.3333333333333333,0
1,0,0.5135135135135136,0,0.0,517,0,0.0,1
0,0,0.3243243243243243,0,0.32037007535609385,374,1,0.0,0
0,0,0.10810810810810811,0,0.4340771187217886,804,0,0.0,0
0,1,0.22972972972972977,0,0.3621621830600624,647,0,0.0,0
0,0,0.2972972972972973,1,0.39777010657992656,457,0,0.3333333333333333,0
1,1,0.13513513513513514,1,0.8000258591047864,503,0,0.0,1
0,1,0.25675675675675674,0,0.5594460683220028,929,2,0.3333333333333333,0
0,1,0.24324324324324326,0,0.6052044477500806,605,0,0.0,0
0,1,0.12162162162162166,0,0.0,803,0,0.3333333333333333,0
0,1,0.4189189189189189,1,0.5310183110600804,927,1,0.0,0
0,0,0.12162162162162166,1,0.0,766,0,0.3333333333333333,0
0,1,0.24324324324324326,0,0.5045833150822313,970,0,0.3333333333333333,0
1,0,0.7162162162162162,0,0.45164592524399055,877,1,0.0,1
0,0,0.39189189189189194,1,0.0,782,0,0.3333333333333333,0
0,1,0.5405405405405406,0,0.37136145596006737,797,0,0.0,0
1,0,0.1891891891891892,0,0.0,579,2,0.0,1
0,1,0.35135135135135137,1,0.418525744855212,481,1,0.3333333333333333,0
1,1,0.1891891891891892,0,0.0,580,2,0.0,1
0,0,0.12162162162162166,1,0.0,613,2,0.3333333333333333,0
1,1,0.35135135135135137,0,0.5244912386539093,558,1,0.0,1
1,0,0.35135135135135137,1,0.47641064146801604,802,1,0.0,1
0,1,0.48648648648648657,1,0.47276007561476463,572,1,0.3333333333333333,0
0,1,0.25675675675675674,1,0.38194443807842465,406,1,0.3333333333333333,0
0,1,0.24324324324324326,1,0.0,604,0,0.3333333333333333,0
0,0,0.27027027027027034,1,0.0,537,0,0.0,0
0,1,0.4324324324324324,1,0.6121638072254756,656,0,0.3333333333333333,0
0,0,0.14864864864864863,1,0.0,422,0,0.0,0
1,0,0.6216216216216217,1,0.45081857737537984,787,0,0.0,1
0,1,0.22972972972972977,0,0.5203596408406298,936,0,0.0,0
0,0,0.2972972972972973,1,0.37139856265944476,617,0,0.0,0
1,0,0.5405405405405406,1,0.6055591335908537,894,0,0.0,1
0,1,0.16216216216216217,1,0.500185712852577,276,1,0.3333333333333333,0
0,0,0.3243243243243243,0,0.0,443,0,0.3333333333333333,0
0,1,0.10810810810810811,0,0.47249351320291044,388,1,0.0,0
0,0,0.3378378378378379,1,0.3897686506900073,701,2,0.0,0
1,0,0.3108108108108108,1,0.0,813,0,0.6666666666666667,1
0,1,0.7297297297297298,0,0.0,836,2,0.3333333333333333,0
0,1,0.2972972972972973,0,0.666330341534286,736,0,0.0,0
0,1,0.22972972972972977,1,0.48368319583461167,235,1,0.0,0
0,1,0.8513513513513515,0,0.0,886,0,0.3333333333333333,0
0,0,0.22972972972972977,1,0.0,543,2,0.3333333333333333,0
0,0,0.37837837837837845,1,0.45128470288474504,916,0,0.0,0
0,1,0.2027027027027027,0,0.4718758520640791,793,0,0.0,0
0,1,0.4594594594594595,0,0.5789702902879812,282,1,0.0,0
0,0,0.2972972972972973,1,0.651679572371396,675,0,0.0,0
0,1,0.2027027027027027,0,0.4707659591988126,348,2,0.3333333333333333,0
1,0,0.445945945945946,0,0.43224414342891176,295,1,0.6666666666666667,1
0,1,0.1891891891891892,1,0.0,870,0,0.3333333333333333,0
0,0,0.24324324324324326,0,0.41169926801754453,296,1,0.0,0
1,0,0.3243243243243243,0,0.0,603,0,0.0,1
0,1,0.27027027027027034,0,0.0,333,0,0.0,0
0,0,0.13513513513513514,1,0.0,541,2,0.3333333333333333,0
0,0,0.3243243243243243,1,0.4779594774914389,765,0,0.0,0
0,0,0.25675675675675674,1,0.0,623,0,0.0,0
0,1,0.13513513513513514,1,0.0,467,0,0.3333333333333333,0
0,1,0.21621621621621623,0,0.0,392,2,0.3333333333333333,0
0,0,0.3378378378378379,1,0.0,984,0,0.3333333333333333,0
0,0,0.21621621621621623,1,0.0,999,0,0.0,0
0,0,0.10810810810810811,1,0.0,994,0,0.3333333333333333,0
0,0,0.3243243243243243,0,0.0,867,0,0.3333333333333333,0
0,1,0.14864864864864863,1,0.5131328022465217,899,0,0.0,0
0,1,0.5945945945945947,0,0.5489373793160403,581,1,0.3333333333333333,0
1,0,0.35135135135135137,0,0.42539813674946675,531,1,0.0,1
0,1,0.27027027027027034,0,0.49240793343624106,868,0,0.0,0
0,0,0.25675675675675674,0,0.5339576718180676,321,0,0.3333333333333333,0
0,1,0.783783783783784,1,0.5043266770185457,847,2,0.0,0
0,1,0.22972972972972977,0,0.0,569,2,0.0,0
1,0,0.16216216216216217,1,0.3491843242011129,643,2,0.3333333333333333,1
0,0,0.3108108108108108,1,0.0,292,2,0.3333333333333333,0
1,1,0.4189189189189189,1,0.0,460,2,0.6666666666666667,1
0,0,0.21621621621621623,1,0.0,767,0,0.3333333333333333,0
1,0,0.24324324324324326,0,0.43427991022171597,532,2,0.3333333333333333,1
0,0,0.16216216216216217,0,0.0,528,2,0.3333333333333333,0
0,1,0.445945945945946,1,0.5777377978445353,339,0,0.0,0
0,0,0.3108108108108108,1,0.41269696393463984,439,0,0.3333333333333333,0
0,0,0.2027027027027027,1,0.0,993,0,0.0,0
0,1,0.47297297297297297,1,0.0,295,0,0.3333333333333333,0
1,1,0.27027027027027034,1,0.40449562609264983,468,1,0.0,1
1,0,0.4594594594594595,1,0.41991475503061826,755,0,0.0,1
1,0,0.24324324324324326,1,0.3107536609784475,929,2,0.0,1
1,0,0.35135135135135137,1,0.0,296,0,1.0,1
0,1,0.48648648648648657,0,0.0,733,2,0.3333333333333333,0
0,1,0.13513513513513514,1,0.4784722354801506,590,2,0.0,0
1,0,0.1891891891891892,1,0.6993470934752832,594,0,0.6666666666666667,1
1,1,0.4594594594594595,1,0.3167632722911522,930,0,0.6666666666666667,1
0,1,0.25675675675675674,1,0.6685411196235094,738,1,0.3333333333333333,0
0,0,0.25675675675675674,0,0.0,266,2,0.3333333333333333,0
0,0,0.2027027027027027,0,0.2964788611981861,675,0,0.0,0
0,1,0.4189189189189189,1,0.3776593117946813,760,1,0.0,0
0,1,0.12162162162162166,1,0.0,490,2,0.0,0
0,1,0.3378378378378379,1,0.34643890672902294,579,1,0.0,0
0,0,0.2837837837837838,0,0.5264188340373577,348,0,0.3333333333333333,0
0,0,0.2972972972972973,1,0.5095609137558601,376,0,0.0,0
1,1,0.21621621621621623,1,0.0,552,0,0.0,1
0,1,0.3243243243243243,1,0.704279414801444,942,1,0.3333333333333333,0
0,0,0.2027027027027027,0,0.3330259708234527,513,1,0.0,0
0,0,0.10810810810810811,1,0.0,806,0,0.3333333333333333,0
0,0,0.2837837837837838,0,0.0,483,2,0.3333333333333333,0
1,1,0.2972972972972973,0,0.0,229,0,0.0,1
0,1,0.3243243243243243,1,0.0,526,2,0.0,0
0,0,0.27027027027027034,0,0.38604658170175793,797,2,0.0,0
0,1,0.2027027027027027,1,0.0,528,2,0.3333333333333333,0
0,1,0.22972972972972977,0,0.0,996,0,0.3333333333333333,0
1,1,0.3243243243243243,0,0.5292827856919916,845,1,0.6666666666666667,1
0,1,0.16216216216216217,0,0.6176632910995856,441,2,0.0,0
0,0,0.35135135135135137,1,0.3543359377506621,729,1,0.0,0
0,0,0.13513513513513514,1,0.3935419356918979,465,0,0.0,0
0,1,0.2027027027027027,1,0.0,717,0,0.3333333333333333,0
0,0,0.4324324324324324,0,0.0,803,0,0.0,0
0,1,0.2972972972972973,1,0.5478570203543599,623,1,0.3333333333333333,0
0,0,0.14864864864864863,1,0.0,240,0,0.3333333333333333,0
1,0,0.5675675675675675,0,0.29468944940951924,578,0,0.0,1
1,0,0.36486486486486486,0,0.6322130232238915,819,0,0.0,1
0,1,0.16216216216216217,1,0.45140718289246445,263,2,0.0,0
0,1,0.1756756756756757,1,0.0,421,0,0.0,0
0,0,0.14864864864864863,0,0.4644771508623282,592,0,0.0,0
1,0,0.13513513513513514,0,0.0,391,2,0.3333333333333333,1
1,0,0.5675675675675675,0,0.40283562939837453,253,0,0.0,1
0,1,0.2837837837837838,1,0.0,583,2,0.3333333333333333,0
0,1,0.1756756756756757,0,0.5075027075734216,807,1,0.6666666666666667,0
0,0,0.3108108108108108,0,0.0,867,2,0.3333333333333333,0
0,1,0.1756756756756757,0,0.0,583,2,0.3333333333333333,0
0,0,0.37837837837837845,1,0.42236040935983216,386,0,0.0,0
0,1,0.24324324324324326,1,0.4764781589210186,972,0,0.0,0
0,0,0.27027027027027034,1,0.0,654,2,0.3333333333333333,0
0,1,0.13513513513513514,1,0.5526872683646177,408,2,0.0,0
0,1,0.25675675675675674,0,0.20559144152910852,902,0,0.3333333333333333,0
0,0,0.25675675675675674,1,0.0,345,0,0.3333333333333333,0
0,1,0.25675675675675674,1,0.6771790092144585,987,2,0.0,0
0,0,0.12162162162162166,0,0.34780017655774104,647,0,0.3333333333333333,0
0,1,0.2027027027027027,1,0.0,959,0,0.3333333333333333,0
0,0,0.2972972972972973,0,0.0,924,0,0.3333333333333333,0
0,0,0.1891891891891892,0,0.0,495,0,0.3333333333333333,0
0,0,0.12162162162162166,0,0.0,903,0,0.3333333333333333,0
0,0,0.2837837837837838,1,0.0,514,0,0.3333333333333333,0
0,0,0.37837837837837845,1,0.0,838,0,0.3333333333333333,0
0,1,0.5810810810810811,1,0.0,293,0,0.3333333333333333,0
0,1,0.6891891891891893,0,0.0,341,0,0.3333333333333333,0
0,1,0.013513513513513542,1,0.5992407913507831,460,1,0.0,0
0,0,0.37837837837837845,0,0.45864844965539603,649,1,0.3333333333333333,0
0,1,0.2972972972972973,0,0.0,270,2,0.0,0
0,0,0.13513513513513514,1,0.3985163059631104,895,0,0.0,0
1,0,0.6756756756756757,0,0.4398479079693274,761,1,0.0,1
0,1,0.3243243243243243,1,0.6643570702351701,283,1,0.3333333333333333,0
0,1,0.2972972972972973,1,0.3798865108937259,978,2,0.0,0
0,0,0.3378378378378379,1,0.8068752934707475,494,0,0.0,0
1,0,0.39189189189189194,0,0.43640674984811567,761,1,0.0,1
0,1,0.27027027027027034,1,0.35463558132307826,522,1,0.3333333333333333,0
0,0,0.14864864864864863,0,0.41842713908264517,649,0,0.0,0
1,0,0.5540540540540542,0,0.6142373981404163,872,1,0.3333333333333333,1
0,1,0.1891891891891892,1,0.7401980620896716,807,0,0.0,0
0,1,0.0675675675675676,0,0.46242890888487836,342,1,0.3333333333333333,0
0,1,0.37837837837837845,1,0.0,596,0,0.3333333333333333,0
0,0,0.21621621621621623,0,0.6536976028793205,275,1,0.0,0
0,1,0.1756756756756757,1,0.0,874,0,0.3333333333333333,0
0,1,0.2972972972972973,1,0.4046060693407431,749,0,0.0,0
0,1,0.1891891891891892,0,0.0,630,2,0.3333333333333333,0
0,0,0.13513513513513514,1,0.0,817,0,0.0,0
0,0,0.2837837837837838,1,0.5364701261775249,575,1,0.3333333333333333,0
0,1,0.1891891891891892,1,0.5879329731047376,801,2,0.0,0
0,1,0.09459459459459457,1,0.3124618445680476,495,0,0.0,0
0,0,0.1756756756756757,0,0.0,416,2,0.3333333333333333,0
0,1,0.1756756756756757,0,0.44074185658408166,964,0,0.0,0
0,0,0.3243243243243243,1,0.6051714463031584,769,1,0.3333333333333333,0
0,0,0.36486486486486486,1,0.3333008633106773,838,1,0.3333333333333333,0
0,0,0.08108108108108109,1,0.5906667125285808,871,0,0.3333333333333333,0
1,0,0.16216216216216217,0,0.4899389628673539,244,2,0.0,1
0,1,0.27027027027027034,0,0.289336598776021,689,0,0.0,0
0,1,0.27027027027027034,1,0.4592357000406022,986,0,0.0,0
0,1,0.445945945945946,1,0.4695481739219299,263,1,0.3333333333333333,0
0,1,0.2972972972972973,1,0.5889031678160643,319,0,0.0,0
1,0,0.47297297297297297,0,0.0,390,2,0.6666666666666667,1
0,1,0.1756756756756757,1,0.4515465621918445,714,0,0.0,0
0,0,0.24324324324324326,1,0.0,428,2,0.3333333333333333,0
1,1,0.35135135135135137,1,0.45900461019850736,244,1,0.0,1
1,1,0.4324324324324324,1,0.4707035434187642,833,1,0.0,1
0,1,0.2837837837837838,1,0.0,474,0,0.3333333333333333,0
0,1,0.22972972972972977,1,0.0,615,0,0.0,0
0,0,0.25675675675675674,1,0.481572817074853,540,2,0.0,0
0,1,0.09459459459459457,1,0.0,376,0,0.3333333333333333,0
0,1,0.14864864864864863,1,0.0,752,0,0.0,0
0,1,0.5810810810810811,1,0.5334647226688733,592,1,0.3333333333333333,0
0,0,0.27027027027027034,1,0.0,290,2,0.3333333333333333,0
0,1,0.14864864864864863,0,0.43261006889291187,843,0,0.0,0
1,0,0.2837837837837838,1,0.0,455,0,0.0,1
0,0,0.16216216216216217,1,0.0,561,0,0.3333333333333333,0
0,0,0.25675675675675674,0,0.4536386068144242,998,2,0.0,0
0,0,0.13513513513513514,1,0.5472350546789736,638,0,0.0,0
0,0,0.25675675675675674,1,0.6298349262045001,749,2,0.0,0
0,1,0.2027027027027027,0,0.5095197815176672,782,0,0.0,0
0,0,0.24324324324324326,1,0.6438191697672948,749,0,0.0,0
1,0,0.1756756756756757,1,0.6423791428623471,532,0,0.3333333333333333,1
0,1,0.1891891891891892,1,0.32267427783129005,540,2,0.0,0
0,1,0.09459459459459457,1,0.0,387,2,0.3333333333333333,0
1,1,0.2027027027027027,1,0.5826811993666433,307,0,0.3333333333333333,1
0,1,0.14864864864864863,1,0.0,255,2,0.3333333333333333,0
0,1,0.10810810810810811,1,0.45844015791431497,573,1,0.0,0
0,1,0.3108108108108108,1,0.5052785774495135,774,2,0.0,0
0,1,0.2972972972972973,0,0.37022964184382595,451,1,0.0,0
0,1,0.40540540540540543,1,0.0,573,0,0.3333333333333333,0
1,1,0.5810810810810811,1,0.5843900605221827,687,0,0.0,1
1,0,0.36486486486486486,1,0.5222763553122306,495,1,0.0,1
0,0,0.37837837837837845,0,0.3540094306815967,507,0,0.0,0
0,0,0.1756756756756757,1,0.4599754824757734,992,2,0.0,0
0,1,0.27027027027027034,0,0.5299040738014388,783,0,0.0,0
0,0,0.7567567567567568,1,0.4340076881414283,246,1,0.0,0
0,0,0.37837837837837845,0,0.5651243897472477,791,1,0.3333333333333333,0
0,1,0.6216216216216217,0,0.46614272751139724,855,2,0.0,0
1,0,0.39189189189189194,0,0.3605049364863639,244,1,0.3333333333333333,1
1,1,0.2837837837837838,0,0.5021848512278432,817,1,0.0,1
0,0,0.3108108108108108,0,0.0,560,2,0.3333333333333333,0
1,1,0.5675675675675675,1,0.0,803,0,1.0,1
0,1,0.24324324324324326,0,0.0,825,2,0.3333333333333333,0
0,0,0.1756756756756757,0,0.5764805144590778,383,2,0.3333333333333333,0
1,0,0.14864864864864863,0,0.34522522670459554,589,0,0.0,1
0,0,0.1756756756756757,1,0.0,541,0,0.3333333333333333,0
0,0,0.40540540540540543,0,0.5098653800034907,794,1,0.3333333333333333,0
0,0,0.21621621621621623,0,0.0,472,2,0.3333333333333333,0
1,1,0.14864864864864863,0,0.5230833363458447,567,0,0.0,1
0,1,0.1756756756756757,1,0.0,823,2,0.3333333333333333,0
0,0,0.22972972972972977,1,0.4784681302276953,644,2,0.3333333333333333,0
0,1,0.2837837837837838,0,0.38987686195618315,408,0,0.0,0
0,1,0.6216216216216217,0,0.251017973074247,291,2,0.0,0
0,1,0.2972972972972973,0,0.0,479,0,0.0,0
1,1,0.37837837837837845,1,0.6434884777321342,882,1,0.0,1
0,0,0.16216216216216217,1,0.0,396,0,0.3333333333333333,0
0,0,0.5135135135135136,1,0.47627405214603274,458,0,0.3333333333333333,0
0,1,0.16216216216216217,0,0.0,874,0,0.3333333333333333,0
1,0,0.5945945945945947,1,0.17446390285394364,590,0,0.6666666666666667,1
0,1,0.1891891891891892,1,0.3995622684891703,702,0,0.3333333333333333,0
0,1,0.37837837837837845,1,0.0,345,2,0.3333333333333333,0
1,0,0.5675675675675675,0,0.43056557345653773,922,0,0.3333333333333333,1
0,1,0.7162162162162162,1,0.21129411547134538,419,1,0.3333333333333333,0
0,1,0.6756756756756757,1,0.0,290,0,0.3333333333333333,0
0,0,0.2027027027027027,1,0.48660661386461734,419,1,0.0,0
0,1,0.0,1,0.36087959059393404,300,1,0.0,0
0,1,0.22972972972972977,1,0.0,686,2,0.3333333333333333,0
1,1,0.35135135135135137,1,0.5629862706408009,741,0,1.0,1
0,0,0.22972972972972977,0,0.5891358120741373,945,0,0.3333333333333333,0
0,0,0.5,1,0.5346420931303224,425,0,0.0,0
0,1,0.6081081081081081,0,0.0,665,0,0.3333333333333333,0
0,1,0.1756756756756757,0,0.0,675,0,0.0,0
1,0,0.22972972972972977,0,0.5123534021323161,507,0,1.0,1
0,1,0.3378378378378379,1,0.4870432054703964,704,0,0.3333333333333333,0
1,0,0.3243243243243243,1,0.5786327030229684,798,1,0.0,1
0,0,0.1756756756756757,0,0.3755410413845718,947,2,0.0,0
1,0,0.5405405405405406,0,0.5707983667791174,323,1,0.0,1
0,0,0.3108108108108108,1,0.0,443,0,0.3333333333333333,0
1,1,0.3108108108108108,1,0.5713491481740655,592,1,0.0,1
0,1,0.3108108108108108,0,0.5218526374592968,457,0,0.0,0
1,0,0.16216216216216217,0,0.5494314843130134,349,0,0.0,1
0,0,0.2027027027027027,1,0.0,220,0,0.3333333333333333,0
0,1,0.3108108108108108,1,0.0,540,2,0.0,0
1,1,0.445945945945946,0,0.0,317,2,0.0,1
0,1,0.5675675675675675,1,0.5604432859572587,227,0,0.0,0
0,1,0.05405405405405406,1,0.4730230110560029,433,2,0.0,0
0,1,0.22972972972972977,1,0.4899108239524662,624,1,0.0,0
0,0,0.24324324324324326,0,0.0,323,0,0.3333333333333333,0
0,1,0.2972972972972973,1,0.5251299840504964,560,0,0.3333333333333333,0
0,1,0.22972972972972977,0,0.0,398,0,0.3333333333333333,0
0,1,0.08108108108108109,0,0.0,899,0,0.3333333333333333,0
1,0,0.22972972972972977,0,0.47807494269884643,732,1,0.0,1
1,0,0.27027027027027034,0,0.0,526,0,0.0,1
0,1,0.09459459459459457,1,0.0,499,0,0.3333333333333333,0
0,0,0.2837837837837838,0,0.0,940,2,0.3333333333333333,0
0,1,0.27027027027027034,0,0.38767174353539324,762,2,0.0,0
0,0,0.13513513513513514,1,0.45313549417614146,943,1,0.0,0
1,0,0.3243243243243243,0,0.3948065925890469,670,2,0.3333333333333333,1
0,1,0.21621621621621623,1,0.0,977,0,0.3333333333333333,0
0,1,0.24324324324324326,0,0.4636889822477326,280,2,0.0,0
0,1,0.2972972972972973,1,0.38796624557803533,756,0,0.0,0
0,1,0.3108108108108108,1,0.0,876,0,0.3333333333333333,0
1,1,0.5,0,0.5483991926761977,319,1,0.3333333333333333,1
1,0,0.21621621621621623,1,0.43348384995676936,665,1,0.3333333333333333,1
0,1,0.16216216216216217,1,0.5132397779512791,315,1,0.3333333333333333,0
0,0,0.21621621621621623,0,0.0,506,0,0.3333333333333333,0
0,1,0.24324324324324326,0,0.17558858259941318,869,2,0.0,0
